iteration	job_id	seed	score	location	menu	equipment	contract	capital	manager_skill	budget	cash	debt	reputation	days	game_over	reason
95	21682349	1780974850	7045.75	mall	everyday	automated	spot	all-equity	6	10000	2819.33	0.00	14.50	190	True	Reputation collapse (< 15)
96	21682349	1780974851	61921.57	mall	everyday	automated	spot	all-equity	8	8000	58646.30	0.00	14.50	126	True	Reputation collapse (< 15)
97	21682349	1780974852	58774.00	mall	everyday	automated	spot	all-equity	8	12000	54737.46	0.00	14.00	147	True	Reputation collapse (< 15)
98	21682349	1780974853	11930.03	mall	everyday	automated	spot	all-equity	7	15000	8982.14	0.00	14.76	126	True	Reputation collapse (< 15)
99	21682349	1780974854	-3490.47	mall	everyday	automated	spot	all-equity	6	12000	-7034.62	0.00	16.50	166	True	Bankruptcy: deeply negative cash
0	59b935a2	1780974847	-71704.43	mall	speed	automated	direct	balanced	5	10000	-5120.11	71400.00	39.00	61	True	Bankruptcy: deeply negative cash
1	59b935a2	1780974848	-117571.02	university	speed	manual	monthly	leveraged	5	10000	-5622.22	117100.00	50.00	15	True	Bankruptcy: deeply negative cash
2	59b935a2	1780974849	-113571.62	university	gourmet	manual	coop	leveraged	5	10000	-7428.04	111300.00	41.50	62	True	Bankruptcy: deeply negative cash
3	59b935a2	1780974850	-177956.85	office	gourmet	automated	direct	max-debt	5	10000	-47373.50	136600.00	60.00	2	True	Bankruptcy: deeply negative cash
4	59b935a2	1780974851	-71669.70	urban	gourmet	specialized	spot	balanced	5	10000	-8216.87	67800.00	28.50	94	True	Bankruptcy: deeply negative cash
5	59b935a2	1780974852	-227.03	university	speed	automated	monthly	all-equity	5	10000	-5854.12	0.00	28.00	242	True	Bankruptcy: deeply negative cash
6	59b935a2	1780974853	-73115.34	office	speed	specialized	coop	balanced	5	10000	-7880.56	69600.00	37.00	67	True	Bankruptcy: deeply negative cash
7	59b935a2	1780974854	-153864.98	urban	sweet	manual	monthly	max-debt	5	10000	-22481.65	136600.00	52.00	2	True	Bankruptcy: deeply negative cash
8	59b935a2	1780974855	21520.73	university	sweet	automated	monthly	all-equity	5	10000	18188.09	0.00	11.30	182	True	Reputation collapse (< 15)
9	59b935a2	1780974856	2276.02	office	everyday	specialized	coop	all-equity	5	10000	-5240.44	0.00	53.00	194	True	Bankruptcy: deeply negative cash
10	59b935a2	1780974857	-65749.37	urban	gourmet	manual	monthly	balanced	5	10000	-5000.59	66000.00	31.50	129	True	Bankruptcy: deeply negative cash
11	59b935a2	1780974858	20604.58	university	sweet	automated	monthly	all-equity	5	10000	16186.49	0.00	14.80	250	True	Reputation collapse (< 15)
12	59b935a2	1780974859	-152131.61	suburban	speed	manual	spot	max-debt	5	10000	-20641.62	136600.00	51.00	2	True	Bankruptcy: deeply negative cash
13	59b935a2	1780974860	-129129.02	office	sweet	specialized	coop	leveraged	5	10000	-16991.49	117100.00	49.50	2	True	Bankruptcy: deeply negative cash
14	59b935a2	1780974861	-126528.51	mall	everyday	specialized	coop	leveraged	5	10000	-14391.52	117100.00	49.50	2	True	Bankruptcy: deeply negative cash
15	59b935a2	1780974862	719.53	office	sweet	manual	monthly	all-equity	5	10000	-9656.73	0.00	56.50	319	True	Bankruptcy: deeply negative cash
16	59b935a2	1780974863	-118188.71	university	everyday	manual	spot	leveraged	5	10000	-6301.87	117100.00	50.50	14	True	Bankruptcy: deeply negative cash
17	59b935a2	1780974864	-176562.42	mall	gourmet	automated	spot	max-debt	5	10000	-45475.22	136600.00	55.00	2	True	Bankruptcy: deeply negative cash
18	59b935a2	1780974865	34288.07	urban	gourmet	automated	spot	all-equity	5	10000	28920.72	0.00	14.00	236	True	Reputation collapse (< 15)
19	59b935a2	1780974866	23151.10	office	gourmet	manual	monthly	all-equity	5	10000	19110.13	0.00	14.50	242	True	Reputation collapse (< 15)
20	59b935a2	1780974867	-72817.48	urban	gourmet	specialized	direct	balanced	5	10000	-8624.89	69600.00	41.50	87	True	Bankruptcy: deeply negative cash
21	59b935a2	1780974868	66098.85	urban	sweet	manual	direct	all-equity	5	10000	59831.00	0.00	14.50	264	True	Reputation collapse (< 15)
22	59b935a2	1780974869	-148928.58	mall	everyday	manual	direct	max-debt	5	10000	-17739.90	136600.00	54.00	2	True	Bankruptcy: deeply negative cash
23	59b935a2	1780974870	-73829.97	urban	speed	specialized	coop	balanced	5	10000	-9017.02	69600.00	41.50	62	True	Bankruptcy: deeply negative cash
24	59b935a2	1780974871	-121428.40	urban	everyday	manual	monthly	leveraged	5	10000	-9618.01	117100.00	51.50	13	True	Bankruptcy: deeply negative cash
25	59b935a2	1780974872	-66547.17	urban	sweet	manual	direct	balanced	5	10000	-8679.76	64200.00	38.02	162	True	Bankruptcy: deeply negative cash
26	59b935a2	1780974873	-180898.90	urban	sweet	automated	spot	max-debt	5	10000	-49866.24	136600.00	55.50	2	True	Bankruptcy: deeply negative cash
27	59b935a2	1780974874	-73048.16	office	sweet	automated	spot	balanced	5	10000	-8364.98	69600.00	41.00	62	True	Bankruptcy: deeply negative cash
28	59b935a2	1780974875	9483.96	suburban	gourmet	specialized	spot	all-equity	5	10000	-3831.44	0.00	66.50	361	True	Completed 360 days
29	59b935a2	1780974876	-125504.68	mall	gourmet	specialized	direct	leveraged	5	10000	-13628.94	117100.00	52.00	2	True	Bankruptcy: deeply negative cash
30	59b935a2	1780974877	-138287.06	office	everyday	automated	coop	leveraged	5	10000	-26803.11	117100.00	56.00	2	True	Bankruptcy: deeply negative cash
31	59b935a2	1780974878	-63587.58	suburban	speed	manual	direct	balanced	5	10000	-7989.92	64200.00	61.50	152	True	Bankruptcy: deeply negative cash
32	59b935a2	1780974879	-168672.31	office	gourmet	specialized	direct	max-debt	5	10000	-37342.14	136600.00	52.50	2	True	Bankruptcy: deeply negative cash
33	59b935a2	1780974880	-120915.60	office	speed	manual	spot	leveraged	5	10000	-8986.84	117100.00	50.00	17	True	Bankruptcy: deeply negative cash
34	59b935a2	1780974881	-59144.87	mall	sweet	manual	monthly	balanced	5	10000	726.25	64200.00	14.50	169	True	Reputation collapse (< 15)
35	59b935a2	1780974882	-178614.72	office	everyday	automated	coop	max-debt	5	10000	-47630.77	136600.00	56.00	2	True	Bankruptcy: deeply negative cash
36	59b935a2	1780974883	-117270.35	suburban	everyday	manual	direct	leveraged	5	10000	-8728.73	114200.00	52.00	32	True	Bankruptcy: deeply negative cash
37	59b935a2	1780974884	-71233.21	urban	gourmet	automated	spot	balanced	5	10000	-10098.15	67800.00	49.00	92	True	Bankruptcy: deeply negative cash
38	59b935a2	1780974885	-137107.23	university	gourmet	automated	spot	leveraged	5	10000	-25223.42	117100.00	52.00	2	True	Bankruptcy: deeply negative cash
39	59b935a2	1780974886	-130142.45	office	speed	specialized	spot	leveraged	5	10000	-17955.72	117100.00	49.00	2	True	Bankruptcy: deeply negative cash
40	59b935a2	1780974887	84738.05	mall	everyday	automated	monthly	all-equity	5	10000	80548.31	0.00	8.00	152	True	Reputation collapse (< 15)
41	59b935a2	1780974888	-138599.63	office	gourmet	automated	monthly	leveraged	5	10000	-27162.67	117100.00	56.50	2	True	Bankruptcy: deeply negative cash
42	59b935a2	1780974889	-138238.79	suburban	everyday	automated	coop	leveraged	5	10000	-26450.09	117100.00	53.00	2	True	Bankruptcy: deeply negative cash
43	59b935a2	1780974890	-116110.02	university	sweet	manual	monthly	leveraged	5	10000	-7234.28	114200.00	48.50	32	True	Bankruptcy: deeply negative cash
44	59b935a2	1780974891	88892.53	mall	sweet	specialized	direct	all-equity	5	10000	84492.70	0.00	14.50	167	True	Reputation collapse (< 15)
45	59b935a2	1780974892	-153161.78	urban	sweet	manual	coop	max-debt	5	10000	-21788.50	136600.00	52.00	2	True	Bankruptcy: deeply negative cash
46	59b935a2	1780974893	-66433.74	mall	speed	automated	spot	balanced	5	10000	-5836.96	66000.00	25.50	122	True	Bankruptcy: deeply negative cash
47	59b935a2	1780974894	69777.93	mall	everyday	automated	coop	all-equity	5	10000	66049.07	0.00	14.00	126	True	Reputation collapse (< 15)
48	59b935a2	1780974895	26539.76	urban	sweet	specialized	coop	all-equity	5	10000	21989.48	0.00	13.00	212	True	Reputation collapse (< 15)
49	59b935a2	1780974896	-66108.74	office	gourmet	automated	direct	balanced	5	10000	-5467.42	67800.00	56.02	101	True	Bankruptcy: deeply negative cash
50	59b935a2	1780974897	-118231.69	urban	speed	manual	monthly	leveraged	5	10000	-6002.08	117100.00	46.50	14	True	Bankruptcy: deeply negative cash
51	59b935a2	1780974898	-154320.45	urban	speed	manual	coop	max-debt	5	10000	-22883.27	136600.00	51.50	2	True	Bankruptcy: deeply negative cash
52	59b935a2	1780974899	-698.80	office	sweet	automated	monthly	all-equity	5	10000	-5504.47	0.00	24.50	216	True	Bankruptcy: deeply negative cash
53	59b935a2	1780974900	-179061.25	office	speed	automated	spot	max-debt	5	10000	-48025.41	136600.00	55.50	2	True	Bankruptcy: deeply negative cash
54	59b935a2	1780974901	-3150.84	office	sweet	specialized	monthly	all-equity	5	10000	-7505.05	0.00	20.20	223	True	Bankruptcy: deeply negative cash
55	59b935a2	1780974902	-67928.33	mall	speed	specialized	direct	balanced	5	10000	-6914.00	66000.00	27.00	122	True	Bankruptcy: deeply negative cash
56	59b935a2	1780974903	-151714.44	office	speed	manual	monthly	max-debt	5	10000	-20383.61	136600.00	52.50	2	True	Bankruptcy: deeply negative cash
57	59b935a2	1780974904	-64830.65	suburban	gourmet	specialized	direct	balanced	5	10000	-5011.01	67800.00	61.00	108	True	Bankruptcy: deeply negative cash
58	59b935a2	1780974905	-176127.33	mall	gourmet	automated	monthly	max-debt	5	10000	-45144.74	136600.00	56.00	2	True	Bankruptcy: deeply negative cash
59	59b935a2	1780974906	-176362.66	university	speed	automated	coop	max-debt	5	10000	-45030.18	136600.00	52.50	2	True	Bankruptcy: deeply negative cash
60	59b935a2	1780974907	-980.06	urban	everyday	manual	spot	all-equity	5	10000	-5342.77	0.00	15.00	228	True	Bankruptcy: deeply negative cash
61	59b935a2	1780974908	-178681.97	office	everyday	automated	coop	max-debt	5	10000	-47396.53	136600.00	53.00	2	True	Bankruptcy: deeply negative cash
62	59b935a2	1780974909	-116699.94	university	sweet	manual	coop	leveraged	5	10000	-7840.93	114200.00	43.50	61	True	Bankruptcy: deeply negative cash
63	59b935a2	1780974910	-138553.78	office	sweet	automated	coop	leveraged	5	10000	-27015.94	117100.00	55.50	2	True	Bankruptcy: deeply negative cash
64	59b935a2	1780974911	47506.16	urban	speed	manual	spot	all-equity	5	10000	42439.92	0.00	14.50	215	True	Reputation collapse (< 15)
65	59b935a2	1780974912	-1710.20	office	gourmet	specialized	coop	all-equity	5	10000	-8649.28	0.00	42.00	242	True	Bankruptcy: deeply negative cash
66	59b935a2	1780974913	-69158.50	office	everyday	specialized	monthly	balanced	5	10000	-5303.34	69600.00	47.50	85	True	Bankruptcy: deeply negative cash
67	59b935a2	1780974914	-166140.38	university	sweet	specialized	direct	max-debt	5	10000	-34759.66	136600.00	52.00	2	True	Bankruptcy: deeply negative cash
68	59b935a2	1780974915	-70813.94	mall	speed	automated	coop	balanced	5	10000	-7482.19	67800.00	25.50	96	True	Bankruptcy: deeply negative cash
69	59b935a2	1780974916	-6032.53	office	speed	manual	direct	all-equity	5	10000	-9205.32	0.00	16.00	229	True	Bankruptcy: deeply negative cash
70	59b935a2	1780974917	-46424.85	mall	gourmet	manual	coop	balanced	5	10000	10987.60	62400.00	14.00	182	True	Reputation collapse (< 15)
71	59b935a2	1780974918	-35248.87	mall	gourmet	manual	coop	balanced	5	10000	24120.97	64200.00	14.50	161	True	Reputation collapse (< 15)
72	59b935a2	1780974919	-117422.77	university	speed	manual	spot	leveraged	5	10000	-5198.13	117100.00	47.00	14	True	Bankruptcy: deeply negative cash
73	59b935a2	1780974920	910.99	office	sweet	automated	monthly	all-equity	5	10000	-5132.15	0.00	33.50	209	True	Bankruptcy: deeply negative cash
74	59b935a2	1780974921	-116520.29	university	sweet	manual	coop	leveraged	5	10000	-7322.79	114200.00	45.50	32	True	Bankruptcy: deeply negative cash
75	59b935a2	1780974922	-67529.65	office	gourmet	automated	direct	balanced	5	10000	-5057.83	69600.00	61.50	78	True	Bankruptcy: deeply negative cash
76	59b935a2	1780974923	-72888.90	university	sweet	automated	coop	balanced	5	10000	-8513.39	69600.00	43.50	62	True	Bankruptcy: deeply negative cash
77	59b935a2	1780974924	2317.23	suburban	everyday	automated	direct	all-equity	5	10000	-7491.62	0.00	70.00	212	True	Bankruptcy: deeply negative cash
78	59b935a2	1780974925	-117974.99	university	speed	manual	coop	leveraged	5	10000	-7778.47	114200.00	35.50	32	True	Bankruptcy: deeply negative cash
79	59b935a2	1780974926	-128673.78	suburban	gourmet	specialized	coop	leveraged	5	10000	-16288.14	117100.00	47.00	2	True	Bankruptcy: deeply negative cash
80	59b935a2	1780974927	-137566.66	suburban	sweet	automated	direct	leveraged	5	10000	-26032.49	117100.00	55.50	2	True	Bankruptcy: deeply negative cash
81	59b935a2	1780974928	-69610.31	office	sweet	automated	direct	balanced	5	10000	-5494.73	69600.00	47.00	63	True	Bankruptcy: deeply negative cash
82	59b935a2	1780974929	-126315.94	mall	everyday	specialized	monthly	leveraged	5	10000	-14235.53	117100.00	50.00	2	True	Bankruptcy: deeply negative cash
83	59b935a2	1780974930	-178206.58	office	gourmet	automated	coop	max-debt	5	10000	-47224.93	136600.00	56.00	2	True	Bankruptcy: deeply negative cash
84	59b935a2	1780974931	-67622.54	urban	sweet	manual	direct	balanced	5	10000	-6285.94	67800.00	45.00	117	True	Bankruptcy: deeply negative cash
85	59b935a2	1780974932	-62350.94	suburban	sweet	manual	coop	balanced	5	10000	-5000.70	64200.00	41.14	164	True	Bankruptcy: deeply negative cash
86	59b935a2	1780974933	-117246.28	mall	gourmet	manual	spot	leveraged	5	10000	-9983.51	111300.00	25.00	72	True	Bankruptcy: deeply negative cash
87	59b935a2	1780974934	-149206.93	mall	speed	manual	coop	max-debt	5	10000	-17772.33	136600.00	51.50	2	True	Bankruptcy: deeply negative cash
88	59b935a2	1780974935	-169577.85	suburban	speed	specialized	spot	max-debt	5	10000	-37588.39	136600.00	46.00	2	True	Bankruptcy: deeply negative cash
89	59b935a2	1780974936	-62083.28	suburban	everyday	manual	coop	balanced	5	10000	-5000.49	66000.00	66.00	148	True	Bankruptcy: deeply negative cash
90	59b935a2	1780974937	-170684.06	urban	gourmet	specialized	coop	max-debt	5	10000	-39104.81	136600.00	50.00	2	True	Bankruptcy: deeply negative cash
91	59b935a2	1780974938	-139581.10	urban	everyday	automated	direct	leveraged	5	10000	-28352.89	117100.00	58.50	2	True	Bankruptcy: deeply negative cash
92	59b935a2	1780974939	-69571.18	suburban	gourmet	specialized	monthly	balanced	5	10000	-7614.14	67800.00	46.00	92	True	Bankruptcy: deeply negative cash
93	59b935a2	1780974940	-126252.19	mall	everyday	specialized	direct	leveraged	5	10000	-14369.46	117100.00	52.00	2	True	Bankruptcy: deeply negative cash
94	59b935a2	1780974941	-70551.32	urban	sweet	automated	coop	balanced	5	10000	-5193.81	69600.00	33.84	64	True	Bankruptcy: deeply negative cash
95	59b935a2	1780974942	51847.31	mall	everyday	specialized	coop	all-equity	5	10000	48690.42	0.00	14.50	126	True	Reputation collapse (< 15)
96	59b935a2	1780974943	-111673.60	mall	gourmet	manual	spot	leveraged	5	10000	-5294.12	111300.00	33.40	66	True	Bankruptcy: deeply negative cash
97	59b935a2	1780974944	-70279.85	suburban	everyday	automated	coop	balanced	5	10000	-5224.80	71400.00	58.00	46	True	Bankruptcy: deeply negative cash
98	59b935a2	1780974945	-166400.50	mall	everyday	specialized	coop	max-debt	5	10000	-34765.31	136600.00	49.50	2	True	Bankruptcy: deeply negative cash
99	59b935a2	1780974946	-168514.79	suburban	sweet	specialized	monthly	max-debt	5	10000	-36985.74	136600.00	50.50	2	True	Bankruptcy: deeply negative cash
100	59b935a2	1780974947	53274.79	mall	gourmet	specialized	monthly	all-equity	5	10000	50350.80	0.00	12.00	122	True	Reputation collapse (< 15)
101	59b935a2	1780974948	43946.32	mall	everyday	specialized	spot	all-equity	5	10000	40850.78	0.00	14.50	126	True	Reputation collapse (< 15)
102	59b935a2	1780974949	105043.91	university	sweet	manual	direct	all-equity	5	10000	101580.23	0.00	14.64	125	True	Reputation collapse (< 15)
103	59b935a2	1780974950	-64454.79	university	speed	manual	coop	balanced	5	10000	-5213.02	64200.00	24.00	167	True	Bankruptcy: deeply negative cash
104	59b935a2	1780974951	-129154.72	office	sweet	specialized	monthly	leveraged	5	10000	-16824.53	117100.00	47.50	2	True	Bankruptcy: deeply negative cash
105	59b935a2	1780974952	-175565.58	mall	gourmet	automated	coop	max-debt	5	10000	-44535.18	136600.00	55.50	2	True	Bankruptcy: deeply negative cash
106	59b935a2	1780974953	-67407.74	office	speed	specialized	coop	balanced	5	10000	-5786.52	67800.00	50.56	92	True	Bankruptcy: deeply negative cash
107	59b935a2	1780974954	86539.83	mall	sweet	specialized	monthly	all-equity	5	10000	82087.38	0.00	14.50	155	True	Reputation collapse (< 15)
108	59b935a2	1780974955	-150199.75	mall	everyday	manual	coop	max-debt	5	10000	-17765.29	136600.00	41.50	2	True	Bankruptcy: deeply negative cash
109	59b935a2	1780974956	1498.72	office	sweet	automated	coop	all-equity	5	10000	-7454.37	0.00	59.50	236	True	Bankruptcy: deeply negative cash
110	59b935a2	1780974957	-149141.80	mall	gourmet	manual	monthly	max-debt	5	10000	-17760.88	136600.00	52.00	2	True	Bankruptcy: deeply negative cash
111	59b935a2	1780974958	-68714.51	suburban	gourmet	automated	direct	balanced	5	10000	-8479.11	67800.00	60.50	92	True	Bankruptcy: deeply negative cash
112	59b935a2	1780974959	100046.35	mall	everyday	manual	coop	all-equity	5	10000	96327.10	0.00	14.00	122	True	Reputation collapse (< 15)
113	59b935a2	1780974960	73044.40	university	speed	manual	coop	all-equity	5	10000	70384.36	0.00	13.50	122	True	Reputation collapse (< 15)
114	59b935a2	1780974961	-154486.28	urban	gourmet	manual	spot	max-debt	5	10000	-23057.52	136600.00	51.50	2	True	Bankruptcy: deeply negative cash
115	59b935a2	1780974962	4219.66	office	sweet	automated	direct	all-equity	5	10000	-6972.95	0.00	70.00	272	True	Bankruptcy: deeply negative cash
116	59b935a2	1780974963	-120248.36	university	speed	manual	spot	leveraged	5	10000	-7102.99	117100.00	38.00	16	True	Bankruptcy: deeply negative cash
117	59b935a2	1780974964	-168442.09	office	everyday	specialized	direct	max-debt	5	10000	-37108.41	136600.00	52.50	2	True	Bankruptcy: deeply negative cash
118	59b935a2	1780974965	-136521.75	university	gourmet	automated	monthly	leveraged	5	10000	-25039.27	117100.00	56.00	2	True	Bankruptcy: deeply negative cash
119	59b935a2	1780974966	-3098.51	urban	gourmet	specialized	monthly	all-equity	5	10000	-7591.25	0.00	22.00	182	True	Bankruptcy: deeply negative cash
120	59b935a2	1780974967	19272.93	urban	gourmet	automated	coop	all-equity	5	10000	12384.95	0.00	13.00	302	True	Reputation collapse (< 15)
121	59b935a2	1780974968	-138523.41	suburban	sweet	automated	spot	leveraged	5	10000	-26937.51	117100.00	55.00	2	True	Bankruptcy: deeply negative cash
